Name,Street,Postal,Locality,Region,Phone,Mobile,Fax,Website,Products,Service,Keyword,Facilities,Categories,Thursday,Friday,Saturday,Sunday,Monday,Tuesday,Wednesday,URL
Workwear & Ppe Supplies Limited,21 LINKWOOD ROAD ,ML6 6GP,Airdrie ,North Lanarkshire Scotland,NA,NA,NA,,NA,NA,"Textile Manufacturers, Textile Finishing",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Fworkwear---ppe-supplies-limited-22963538.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Rexel,"Unit 3 Block 3, ",ML6 9BG,Airdrie ,North Lanarkshire Scotland,01236 779080,01236 779066,NA,https://www.rexel.co.uk/,"Batteries & Torches, Business Services, Cable, Cable Accessories, Cable Management, Circuit Protection, Contract Service Products, Data Networking, Electrical Test, Fire & Security, Fixings, HVAC Equipment, Industrial Controls, Lamps, Luminaires, PPE & Workwear, Renewable Energy, Site, Tools, White & Brown Goods, Wiring Accessories, electric vehicle charging, EV charging, EV accessories, Exterior Lighting, Cables","Lighting design, project management, industrial branches, stores solutions, van stock solutions, asset management solutions, power and energy consultancy, energy efficiency solutions, energy surveys, energy audits, electric vehicle charging solutions, solar rooftop design, workwear branding, technical advice, specialist product sourcing, Electrical Services","Luminaire, Cabling Contractors, Industrial Equipment Suppliers, Wholesalers, Distributors, Quality, Specialist, Energy, Online, Expert, Fire Security, Stockists, Webshop, Branch, Energy Audit, Multi Channel, Electrical Tests, Security Systems Suppliers",NA,"Rexel, Electrical Supply Store, Industrial Equipment Supplier, Exterior Lighting, Cabling Contractor, Security System Supplier, Wholesaler",07:30 - 17:00,07:30 - 17:00,Closed,Closed,07:30 - 17:00,07:30 - 17:00,07:30 - 17:00,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Frexel-26347670.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
BHF British Heart Foundation - Book Bank - Stobcross Recycling Centre,"Stobcross Recycling Centre, Stobcross Street ",ML5 1BE,Coatbridge ,North Lanarkshire Scotland,01372 477300,NA,NA,www.bhf.org.uk,"Bike Accessories, Clothing, Cycling Kit, Exercise Equipment, Pedometers, Personalised gifts, Pin badges, T-Shirts, Walking Gear, Books","Event volunteering, Heart disease awareness campaigns, Fundraising, Fundraising volunteering, Heart research, Heart disease prevention","Heart Charity, Charity Shops",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fcoatbridge.cylex-uk.co.uk%2Fcompany%2Fbhf-british-heart-foundation---book-bank---stobcross-recycling-centre-19285412.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Neweys Online Electrical Wholesaler - Airdrie,"Unit 3, Block 3, Victoria Industrial Estate, ",ML6 9BG,Airdrie ,North Lanarkshire Scotland,01236 779066,01236 779080,01236 779066,www.rexel.co.uk/uki,"Cable trays, electrical supplies, hvac supplies, site equipment, wiring accessories, workwear, lighting fixtures","Heating Design Service, Cutting Tool Hire, Test Instrument Repair","Electrical Equipment, Cable Tray",NA,NA,07:30 - 17:00,07:30 - 17:00,Closed,Closed,07:30 - 17:00,07:30 - 17:00,07:30 - 17:00,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Fneweys-online-electrical-wholesaler---airdrie-23726043.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Coatbridge Citizens Advice Bureau,"TOWNHEAD COMMUNITY CENTRE, MOSSPARK ROAD ",ML5 2HG,Coatbridge ,North Lanarkshire Scotland,01236 449872,NA,NA,,NA,NA,"Citizens Advice, Money Advice, Volunteering, Fundraising, Welfare Rights",NA,NA,10:00 - 15:45,10:00 - 12:00,Closed,Closed,10:00 - 15:45,10:00 - 15:45,10:00 - 15:45,https://api.scraperapi.com/?url=https%3A%2F%2Fcoatbridge.cylex-uk.co.uk%2Fcompany%2Fcoatbridge-citizens-advice-bureau-17920257.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
BHF British Heart Foundation - Clothing Bank - Maxim Park,"Maxim Park, Maxim Management Suite, Parklands Avenue ",ML1 4WQ,Holytown ,North Lanarkshire Scotland,01372 477300,NA,NA,www.bhf.org.uk,"Bike Accessories, Clothing, Cycling Kit, Exercise Equipment, Pedometers, Personalised gifts, Pin badges, T-Shirts, Walking Gear, Books","Event volunteering, Heart disease awareness campaigns, Fundraising, Fundraising volunteering, Heart research, Heart disease prevention","Heart Charity, Charity Shops",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fholytown.cylex-uk.co.uk%2Fcompany%2Fbhf-british-heart-foundation---clothing-bank---maxim-park-25797495.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Investors In Young People,"BELLSHILL COMMUNITY CENTRE, JOHN STREET ",ML4 1RJ,Bellshill ,North Lanarkshire Scotland,01698 345393,0169-874-9644,NA,,NA,NA,"Volunteering, Community Projects, Non-Profit Organisation",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fbellshill-north-lanarkshire.cylex-uk.co.uk%2Fcompany%2Finvestors-in-young-people-17958878.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Cornerstone Community Care,"6A, Forsyth St ",ML6 6DF,Airdrie ,North Lanarkshire Scotland,01236 751105,01236 757520,NA,www.cornerstone.org.uk,NA,"fundraising events, volunteering, local support","Voluntary Organisations, Charitable & Voluntary Organisations",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Fcornerstone-community-care-16742254.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Enable Scotland,"UNIT 46, FOUNTAIN BUSINESS CENTRE, ELLIS STREET ",ML5 3AA,Coatbridge ,North Lanarkshire Scotland,01236 607103,01236 607110,NA,www.enable.org.uk,NA,NA,"Charities, Voluntary Organisations, Volunteering, Charity Projects, Charitable Organisations, Community, Scotland, Help, Members, Learning Disabilities, Supports, Discrimination, Adult Services, Better Life",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fcoatbridge.cylex-uk.co.uk%2Fcompany%2Fenable-scotland-17121477.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Parkinson's Self Help Group,25 Wellwynd ,ML6 0BN,Airdrie ,North Lanarkshire Scotland,01236 766350,01236 769235,NA,www.parkinsonselfhelp.org.uk,NA,"welfare rights, befriending service, carers support group, off-site social activities, on-site social activities, Massage, Equipment Hire","Personal Services, Reflexology, Manicure, Pedicure, Business Support Services, Voluntary Organisations, Therapy, Carers, Charities & Volunteer Organizations, Drop, Befriending, Carers Support Groups",NA,NA,09:00 - 16:00,09:00 - 16:00,10:00 - 14:00,Closed,09:00 - 16:00,09:00 - 16:00,09:00 - 16:00,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Fparkinson%2527s-self-help-group-20045470.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
The Rochsoles Community Resource Project,63B ROCHSOLES DV ,ML6 6ST,Airdrie ,North Lanarkshire Scotland,01236 767896,01236 767896,NA,,NA,NA,"Voluntary Organisations, Volunteering, Community Projects, Voluntary Services, Voluntary Association, Volunteer, Volunteer Opportunities, Non-Profit Organisation, Voluntary",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Fthe-rochsoles-community-resource-project-17099296.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Airdrie BHF Shop,1-3 Bank Street ,ML6 6AF,Airdrie ,North Lanarkshire Scotland,01236 768915,NA,NA,www.bhf.org.uk,"Bike Accessories, Clothing, Cycling Kit, Exercise Equipment, Pedometers, Personalised gifts, Pin badges, T-Shirts, Walking Gear, Books","Event volunteering, Heart disease awareness campaigns, Fundraising, Fundraising volunteering, Heart research, Heart disease prevention","Heart Charity, Charity Shops",NA,NA,09:30 - 05:00,09:30 - 05:00,09:30 - 05:00,09:30 - 05:00,09:30 - 05:00,09:30 - 05:00,09:30 - 05:00,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Fairdrie-bhf-shop-19565669.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Carisbrooke Day Centre,SOUTH COMMONHEAD AV ,ML6 6PA,Airdrie ,North Lanarkshire Scotland,01236 763771,01236 763771,NA,www.enable.org.uk,NA,NA,"Charities, Voluntary Organisations, Volunteering, Charity Projects, Charitable Organisations, Charity Donations, Charities & Voluntary Organisations, Non-Profit Organisation, Voluntary, Public Interest",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Fcarisbrooke-day-centre-17079327.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Marketing By Design,"63, WOODEND PLACE ",AB15 6AP,Aberdeen ,Aberdeen City Scotland,01224 311874,020 8597 4911,NA,,NA,Advertising,"Advertising Agency, Advertising Companies, Marketing Companies",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faberdeen.cylex-uk.co.uk%2Fcompany%2Fmarketing-by-design-17142372.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
MINT TICK TAX LTD,56 King Street ,AB24 5AX,Aberdeen ,Aberdeen City Scotland,NA,NA,NA,,NA,NA,Advertising Agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faberdeen.cylex-uk.co.uk%2Fcompany%2Fmint-tick-tax-ltd-20615363.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Fishdee Limited,18 Bon Accord Crescent,AB11 6XY,Aberdeen ,Aberdeen City Scotland,NA,NA,NA,,NA,NA,"Estate Agents, Advertising Agency, Real Estate Agencies",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faberdeen.cylex-uk.co.uk%2Fcompany%2Ffishdee-limited-22494277.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
M a v S,3 MAVISBANK STREET ,ML6 0JA,Airdrie ,North Lanarkshire Scotland,01236 764866,01236 756183,NA,scvo.org.uk,NA,NA,"Charities, Voluntary Organisations, Volunteering, Charities & Voluntary Organisations, Public Interest",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fairdrie.cylex-uk.co.uk%2Fcompany%2Fm-a-v-s-16762191.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Jamjar Marketing Ltd,20 MEARNS STREET ,AB11 5AT,Aberdeen ,Aberdeen City Scotland,01224 649 741,0845 838 0941,NA,,NA,"Advertising & Marketing, Childcare",Advertising Agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faberdeen.cylex-uk.co.uk%2Fcompany%2Fjamjar-marketing-ltd-19913940.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Allsee Media Limited,Enterprise Business Centre Admiral Court,AB11 5QX,Aberdeen ,Aberdeen City Scotland,01224 289780,NA,NA,allsee-media.com,NA,NA,Advertising Agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faberdeen.cylex-uk.co.uk%2Fcompany%2Fallsee-media-limited-22290398.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
FLOAT COLAB LTD,39 links View Linksfield Road ,AB24 5RG,Aberdeen ,Aberdeen City Scotland,NA,NA,NA,,NA,NA,Advertising Agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faberdeen.cylex-uk.co.uk%2Fcompany%2Ffloat-colab-ltd-24405660.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Newsline Scotland Press Agency,10 Exchequer Row ,AB11 5BW,Aberdeen ,Aberdeen City Scotland,01224 594000,01224 594001,NA,www.newsline-media.com,"Photographs, Portrait, Advertisement","Advertising, Advertising Photography, Advertising Photographer, Advertising & Commercial Photographers","Photographer, Advertising Agency, Professional Photography, Professional Photographer, Digital Photography, Fashion Photography, Commercial Photography, Commercial Photographers, Commercial Digital Photography, Photo Gallery, Photoshoot, Commercials, Professional Photographs, Fashion Photographer, Photography Studios",NA,media/news/publishing,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faberdeen.cylex-uk.co.uk%2Fcompany%2Fnewsline-scotland-press-agency-17162837.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Covey Mccormick,"BON ACCORD HOUSE, RIVERSIDE DRIVE ",AB11 7SL,Aberdeen ,Aberdeen City Scotland,01224 581700,01224 585 722,NA,www.covey-mccormick.co.uk,Company Brochure,"Advertising, Print Design, Design, Brochure Design","Advertising Agency, Internet Advertising, Multimedia Advertising, Web Advertising, Print Advertising, Brand Identity, Brand Communications, Advertising Specialist, Advertising Agent, Creative Marketing, Services, Web Design, Marketing, Marketing Consultants, Marketing Ideas, Covey Mccormick, Marketing Consultants & Researchers",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faberdeen.cylex-uk.co.uk%2Fcompany%2Fcovey-mccormick-20033750.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Be Media,3 CARDEN TER ,AB10 1US,Aberdeen ,Aberdeen City Scotland,01224 652961,NA,NA,bemedia.co.uk,NA,Advertising,"Advertising Agency, Advertising Companies, Marketing Companies",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faberdeen.cylex-uk.co.uk%2Fcompany%2Fbe-media-16830018.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
CONCEPT PROMOTIONAL MERCHANDISE LTD.,15-17 Commerce Street ,AB11 5EU,Aberdeen ,Aberdeen City Scotland,01224 580520,07950 255208,01224 212227,,"Promotional Gifts, Calendars, Corporate Clothing, Umbrellas, Diaries, Golf Products, Mouse Mats & Coasters","Brand Management, Corporate Identity, Promotional Gifts, Golf Products, Branded Outdoor Clothing, Umbrellas, USB Drives, Metal Writing Instruments, Corporate Clothing, Coffee Mugs, General Writing Instruments, Conference Merchandise, Crystalwear & Awards, Calendars, Diaries, Childrens Gifts, Bags & Portfolios, Recycled Products, Mouse Mats & Coasters","Advertising Agency, Promotional Items & Incentives, Children's Gifts, Usb Drive",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faberdeen.cylex-uk.co.uk%2Fcompany%2Fconcept-promotional-merchandise-ltd--25341495.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Aberdeen Solicitors Property Centre,40 Chapel Street ,AB10 1SP,Aberdeen ,Aberdeen City Scotland,01224 632949,07545 910925,01224 638262,www.aspc.co.uk,NA,"Sales, Residential, Letting, Houses, Flats, Commercial","Estate Agents, Advertising Agency, Local Business, Photographer, Professional Services, House, Lettings, Companies, Commercials, Dance & Night Club",NA,NA,09:00 - 19:00,09:00 - 17:00,09:00 - 13:00,Closed,09:00 - 19:00,09:00 - 19:00,09:00 - 19:00,https://api.scraperapi.com/?url=https%3A%2F%2Faberdeen.cylex-uk.co.uk%2Fcompany%2Faberdeen-solicitors-property-centre-16821603.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Logik Image Management Limited,1 Union Wynd,AB10 1DQ,Aberdeen ,Aberdeen City Scotland,01224 869999,NA,NA,www.logik.co.uk,NA,NA,Advertising Agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faberdeen.cylex-uk.co.uk%2Fcompany%2Flogik-image-management-limited-21740564.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Mearns & Gill Advertising Ltd,"7, CARDEN PLACE",AB10 1PP,Aberdeen ,Aberdeen City Scotland,01224 646311,01224 631882,NA,www.mearns-gill.com,"Newspaper, Brochure","Advertising, Design, Event Management, Design and Print","Advertising Agency, Public Relations, Internet Advertising, Multimedia Advertising, Web Advertising, Print Advertising, PR Agency, Media Relations, PR Consultants, Brand Management, PR Consultancy, Public Relation Consultants, Creative Ideas, Advertising Specialist, Brand Design, Local Business, Web Design, Marketing, Branding, Graphic Designers, Events, Recruitment, Television, Print, Radio, Exhibitions, Web Design Company, Web Designers, Web Design Agency, Web, Press, Animation, Digital Media, Motion Graphics, Custom Built, Web Application, Online Solutions, Television Commercials, Mearnsandgill",NA,NA,08:45 - 17:30,08:45 - 16:00,Closed,Closed,08:45 - 17:30,08:45 - 17:30,08:45 - 17:30,https://api.scraperapi.com/?url=https%3A%2F%2Faberdeen.cylex-uk.co.uk%2Fcompany%2Fmearns---gill-advertising-ltd-16930728.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Charlie Innes Associates Ltd,8 ALBERT PLACE ,AB25 1RG,Aberdeen ,Aberdeen City Scotland,01224 261313,NA,NA,charlieinnes.com,NA,NA,Advertising Agency,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Faberdeen.cylex-uk.co.uk%2Fcompany%2Fcharlie-innes-associates-ltd-20018161.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
S1jobs.Com,111 GALLOWGATE ,AB25 1BU,Aberdeen ,Aberdeen City Scotland,01224 619765,NA,NA,www.s1jobs.com/jobs/aberdeen,NA,Advertising,"Advertising Agency, Advertising Companies, Marketing Companies",NA,NA,09:00 - 17:00,09:00 - 17:00,Closed,Closed,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,https://api.scraperapi.com/?url=https%3A%2F%2Faberdeen.cylex-uk.co.uk%2Fcompany%2Fs1jobs-com-17959885.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Studio-1 Vc Ltd,"21, SPA STREET ",AB25 1PU,Aberdeen ,Aberdeen City Scotland,01224 647888,07532 025940,NA,www.s1-design.co.uk,NA,"Brochure Design, Exhibition Design, Design Services","Advertising Agency, Creative Advertising, Web, Project Design Services",NA,NA,09:00 - 17:30,09:00 - 17:30,Closed,Closed,09:00 - 17:30,09:00 - 17:30,09:00 - 17:30,https://api.scraperapi.com/?url=https%3A%2F%2Faberdeen.cylex-uk.co.uk%2Fcompany%2Fstudio-1-vc-ltd-17130156.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
St George's House Charity,"82A WROTTESLEY ROAD, TETTENHALL ",WV6 8SH,Wolverhampton ,West Midlands England,NA,NA,NA,,NA,NA,Social Services,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fwolverhampton.cylex-uk.co.uk%2Fcompany%2Fst-george%2527s-house-charity-22057335.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Thirteen57 Ltd,"90 WROTTESLEY ROAD, TETTENHALL ",WV6 8SJ,Wolverhampton ,West Midlands England,NA,NA,NA,,NA,NA,"Social Services, Social Care",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fwolverhampton.cylex-uk.co.uk%2Fcompany%2Fthirteen57-ltd-22135875.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Iki Mobile Ltd,St. Andrews Hall ,TF11 8AZ,Shifnal ,Shropshire England,01952 460928,NA,NA,www.ikimobile.co.uk,NA,NA,"Computer Software Development, Public Transport, Data Capture, Community Transport",NA,NA,09:00 - 17:30,09:00 - 17:00,Closed,Closed,09:00 - 17:30,09:00 - 17:30,09:00 - 17:30,https://api.scraperapi.com/?url=https%3A%2F%2Fshifnal.cylex-uk.co.uk%2Fcompany%2Fiki-mobile-ltd-20005530.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Gold Standard Care Ltd,5 Park St ,TF11 9BA,Shifnal ,Shropshire England,01952 462965,NA,NA,https://www.goldstandardcare.co.uk/,NA,NA,Home Health Care Services,NA,"Home Health Care Service, Senior Citizen Centre, Day Care Centre, Nursing Home, Hospice & Long Term Care",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,https://api.scraperapi.com/?url=https%3A%2F%2Fshifnal.cylex-uk.co.uk%2Fcompany%2Fgold-standard-care-ltd-26719684.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
NEW CHAPTERS FOSTERCARE LIMITED,2 Broadway ,TF11 8AZ,Shifnal ,Shropshire England,01952 463251,NA,NA,www.newchaptersfostercare.co.uk,NA,NA,Social Services,NA,NA,09:00 - 17:00,09:00 - 16:00,Closed,Closed,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,https://api.scraperapi.com/?url=https%3A%2F%2Fshifnal.cylex-uk.co.uk%2Fcompany%2Fnew-chapters-fostercare-limited-24819400.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
DESIGNTASTIC LIMITED,5 Carden Place ,AB10 1UT,Aberdeen ,Aberdeen City Scotland,01224 945560,NA,NA,designtastic.com,NA,NA,Advertising Agency,NA,NA,09:00 - 17:00,09:00 - 17:00,Closed,Closed,09:00 - 17:00,09:00 - 17:00,09:00 - 17:00,https://api.scraperapi.com/?url=https%3A%2F%2Faberdeen.cylex-uk.co.uk%2Fcompany%2Fdesigntastic-limited-24296379.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Weston Park Foundation,Weston Park ,TF11 8LE,Weston-Under-Lizard ,Staffordshire England,01952 852103,NA,NA,www.weston-park.com,NA,NA,"Social Services, Restaurants, Foods",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fweston-under-lizard.cylex-uk.co.uk%2Fcompany%2Fweston-park-foundation-21695699.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Codsall Childrens Unit,"87, BILBROOK ROAD ",WV8 1EP,Codsall ,Staffordshire England,01902 842415,01243 792108,NA,,NA,NA,"Social Welfare, Social Services, Social Care, Social Work, Social Workers, Social Carers, Children's Homes",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fcodsall.cylex-uk.co.uk%2Fcompany%2Fcodsall-childrens-unit-13950119.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Codsall Area Social Services,Histons Hill,WV8 1AA,Wolverhampton ,West Midlands England,01902 846764,01902 434000,01383 411418,www.staffordshire.gov.uk/homepage.aspx,NA,NA,"Social Welfare, Social Services, Social Care, Social Work, Social Workers, Social Carers",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fwolverhampton.cylex-uk.co.uk%2Fcompany%2Fcodsall-area-social-services-15919823.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Action for Children,"D C A E, Cosford ",WV7 3HD,Wolverhampton ,West Midlands England,07525 734213,NA,NA,www.actionforchildren.org.uk,NA,Youth,"Adoption, Fostering",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fwolverhampton.cylex-uk.co.uk%2Fcompany%2Faction-for-children-25814022.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Flint Rita Mary,Albrighton,WV7 3PQ,Albrighton ,Staffordshire England,NA,NA,NA,,NA,Childcare,"Education, Childcare Assistance, Social Development",NA,Childminder,08:00 - 18:00,08:00 - 18:00,Closed,Closed,08:00 - 18:00,08:00 - 18:00,08:00 - 18:00,https://api.scraperapi.com/?url=https%3A%2F%2Falbrighton-south-staffordshire.cylex-uk.co.uk%2Fcompany%2Fflint-rita-mary-17889245.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Spk Consultancy Ltd.,3 ROYAL OAK DRIVE ,ST19 9AN,Bishops Wood ,Staffordshire England,NA,NA,NA,,NA,NA,Social Services,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Fbishops-wood.cylex-uk.co.uk%2Fcompany%2Fspk-consultancy-ltd--22052657.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
Melville Club,STATION ROAD ,WV7 3QE,Albrighton ,Staffordshire England,01902 373727,NA,NA,,NA,Entertainment,"Social Club, Social Clubs & Associations, Leisure, Sports, Caring Premises, Associations, Social Services, Leisure Cultural, Club, Clubs & Associations",NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Falbrighton-south-staffordshire.cylex-uk.co.uk%2Fcompany%2Fmelville-club-13171925.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
SHIFNAL AND ALBRIGHTON CHRISTIAN YOUTH PROJECT,ST. MARY'S CHURCH CENTRE VICARAGE FIELDS HIGH ST ,WV7 3EQ,Albrighton ,Staffordshire England,NA,NA,NA,,NA,NA,Social Services,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://api.scraperapi.com/?url=https%3A%2F%2Falbrighton-south-staffordshire.cylex-uk.co.uk%2Fcompany%2Fshifnal-and-albrighton-christian-youth-project-20794447.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
The Albrighton Trust,Blue House La,WV7 3FL,Albrighton ,Staffordshire England,01902 372441,01902 374117,NA,albrightontrust.org.uk/index.php?p=home,Art,Recreation,"Charities, Voluntary Organisations, Volunteering, Charity Projects, Charitable Organisations, Humanitarian Aid, Humanitarian Organisations, Voluntary Services, Voluntary Association, Volunteer, Volunteer Opportunities, Charity Organizations, Charities & Voluntary Organisations, Aid Agencies, Social Services, Family Services, Social Care, Non-Profit Organisation, Organisations, Sports, Voluntary, Fishing, Activities, Public Interest, Disability Services, Disabled, Environmental Conservation Organization, Environmental Conservation, Albrighton Trust",NA,NA,09:00 - 16:30,09:00 - 16:30,Closed,Closed,09:00 - 16:30,09:00 - 16:30,09:00 - 16:30,https://api.scraperapi.com/?url=https%3A%2F%2Falbrighton-south-staffordshire.cylex-uk.co.uk%2Fcompany%2Fthe-albrighton-trust-13841220.html&api_key=adc3d866682a18dad67c04d3bcbc7f1c&scraper_sdk=python
